time21_5,latitude,longitude,halfAngle,speed,type,isMostAccurate,associatedCMEID,associatedCMEstartTime,note,associatedCMELink,catalog,featureCode,dataLevel,measurementTechnique,imageType,tilt,minorHalfWidth,speedMeasuredAtHeight,submissionTime,versionId,link
2011-09-09T01:37Z,35.0,130.0,40.0,1040.0,O,True,2011-09-08T23:09:00-CME-001,2011-09-08T23:09Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/166/-1,M2M_CATALOG,null,0,null,null,,,,2013-07-15T16:29Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/181/-1
2011-09-09T16:40Z,-3.0,40.0,30.0,420.0,S,True,2011-09-08T23:09:00-CME-002,2011-09-08T23:09Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/2639/-1,M2M_CATALOG,null,0,null,null,,,,2013-08-08T15:44Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/2640/-1
2011-09-10T09:28Z,49.0,17.0,29.0,603.0,C,True,2011-09-10T03:54:00-CME-001,2011-09-10T03:54Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/190/-1,M2M_CATALOG,null,0,null,null,,,,2013-07-15T16:33Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/191/-1
2011-09-10T14:35Z,14.0,64.0,42.0,899.0,C,True,2011-09-10T10:24:00-CME-001,2011-09-10T10:24Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/195/-1,M2M_CATALOG,null,0,null,null,,,,2014-07-08T14:30Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/1260/-1
2011-09-11T14:41Z,13.0,-121.0,26.0,713.0,C,True,2011-09-11T06:12:00-CME-001,2011-09-11T06:12Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/1272/-1,M2M_CATALOG,null,0,null,null,,,,2013-08-05T16:24Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/1273/-1
2011-09-13T18:00Z,49.0,96.0,45.0,680.0,C,True,2011-09-13T12:48:00-CME-001,2011-09-13T12:48Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/1280/-1,M2M_CATALOG,null,0,null,null,,,,2013-08-05T16:23Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/1281/-1
2011-09-14T05:30Z,21.0,38.0,46.0,600.0,C,True,2011-09-14T01:54:00-CME-001,2011-09-14T01:54Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/203/-1,M2M_CATALOG,null,0,null,null,,,,2013-07-15T16:42Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/212/-1
2011-09-15T05:00Z,-12.0,46.0,24.0,520.0,C,True,2011-09-14T22:09:00-CME-001,2011-09-14T22:09Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/1315/-1,M2M_CATALOG,null,0,null,null,,,,2013-08-05T17:05Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/1316/-1
2011-09-17T05:50Z,25.0,58.0,25.0,630.0,C,True,2011-09-17T00:00:00-CME-001,2011-09-17T00:00Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/1324/-1,M2M_CATALOG,null,0,null,null,,,,2013-08-05T17:15Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/1325/-1
2011-09-19T09:38Z,21.0,-126.0,40.0,355.0,S,True,2011-09-19T02:09:00-CME-001,2011-09-19T02:09Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/389/-1,M2M_CATALOG,null,0,null,null,,,,2013-07-16T19:56Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/390/-1
2011-09-19T10:44Z,22.0,-48.0,56.0,720.0,C,True,2011-09-19T06:54:00-CME-001,2011-09-19T06:54Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/392/-1,M2M_CATALOG,null,0,null,null,,,,2013-08-05T17:24Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/1335/-1
2011-09-19T15:20Z,14.0,149.0,30.0,640.0,C,True,2011-09-19T07:24:00-CME-001,2011-09-19T07:24Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/395/-1,M2M_CATALOG,null,0,null,null,,,,2013-07-16T20:06Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/396/-1
2011-09-19T16:20Z,20.0,-65.0,30.0,620.0,C,True,2011-09-19T10:24:00-CME-001,2011-09-19T10:24Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/398/-1,M2M_CATALOG,null,0,null,null,,,,2013-08-05T17:24Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/1336/-1
2011-09-20T05:21Z,26.0,-109.0,32.0,458.0,S,True,2011-09-19T17:06:00-CME-001,2011-09-19T17:06Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/2661/-1,M2M_CATALOG,null,0,null,null,,,,2013-08-08T15:52Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/2662/-1
2011-09-22T02:00Z,5.0,125.0,60.0,1500.0,O,True,2011-09-21T22:24:00-CME-001,2011-09-21T22:24Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/233/-1,M2M_CATALOG,null,0,null,null,,,,2013-07-16T19:51Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/387/-1
0011-09-22T14:00Z,10.0,-90.0,70.0,1000.0,O,True,2011-09-22T11:24:00-CME-001,2011-09-22T11:24Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/366/-1,M2M_CATALOG,null,0,null,null,,,,2013-07-16T15:20Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/367/-1
2011-09-22T14:00Z,5.0,-90.0,70.0,1150.0,O,True,2011-09-22T14:10:00-CME-001,2011-09-22T14:10Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/298/-1,M2M_CATALOG,null,0,null,null,,,,2013-07-15T18:40Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/301/-1
2011-09-24T03:04Z,33.0,-50.0,24.0,637.0,C,True,2011-09-23T22:39:00-CME-001,2011-09-23T22:39Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/2696/-1,M2M_CATALOG,null,0,null,null,,,,2013-08-08T15:59Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/2697/-1
2011-09-24T15:26Z,-9.0,-50.0,20.0,634.0,C,True,2011-09-24T10:24:00-CME-001,2011-09-24T10:24Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/439/-1,M2M_CATALOG,null,0,null,null,,,,2013-08-05T18:35Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/1408/-1
2011-09-24T14:46Z,12.0,-45.0,50.0,1507.0,O,True,2011-09-24T13:09:00-CME-001,2011-09-24T13:09Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/434/-1,M2M_CATALOG,null,0,null,null,,,,2013-08-05T18:35Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/1409/-1
2011-09-25T00:03Z,35.0,-25.0,35.0,700.0,C,True,2011-09-24T22:00:00-CME-001,2011-09-24T22:00Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/1416/-1,M2M_CATALOG,null,0,null,null,,,,2013-08-05T18:38Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/1417/-1
2011-09-25T08:16Z,-30.0,50.0,20.0,500.0,C,True,2011-09-25T01:54:00-CME-001,2011-09-25T01:54Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/1421/-1,M2M_CATALOG,null,0,null,null,,,,2013-08-05T18:40Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/1422/-1
2011-09-25T09:04Z,-19.0,52.0,30.0,681.0,C,True,2011-09-25T03:39:00-CME-001,2011-09-25T03:39Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/1423/-1,M2M_CATALOG,null,0,null,null,,,,2013-08-05T18:40Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/1424/-1
2011-09-29T01:47Z,-5.0,75.0,30.0,400.0,S,True,2011-09-28T16:24:00-CME-001,2011-09-28T16:24Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/2717/-1,M2M_CATALOG,null,0,null,null,,,,2013-08-08T16:17Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/2718/-1
2011-09-30T01:24Z,27.0,-156.0,34.0,540.0,C,True,2011-09-29T18:54:00-CME-001,2011-09-29T18:54Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/456/-1,M2M_CATALOG,null,0,null,null,,,,2013-07-17T13:46Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/457/-1
2011-09-30T00:21Z,-26.0,139.0,40.0,650.0,C,True,2011-09-29T19:39:00-CME-001,2011-09-29T19:39Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/459/-1,M2M_CATALOG,null,0,null,null,,,,2013-07-17T13:48Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/460/-1
2011-10-01T23:00Z,0.0,-120.0,45.0,1500.0,O,True,2011-09-30T19:54:00-CME-001,2011-09-30T19:54Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/463/-1,M2M_CATALOG,null,0,null,null,,,,2013-08-08T16:22Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/2721/-1
2011-10-01T19:22Z,38.0,55.0,23.0,330.0,S,True,2011-10-01T09:54:00-CME-001,2011-10-01T09:54Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/2725/-1,M2M_CATALOG,null,0,null,null,,,,2013-08-08T16:29Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/2726/-1
2011-10-01T20:38Z,1.0,-4.0,25.0,335.0,S,True,2011-10-01T10:24:00-CME-001,2011-10-01T10:24Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/2728/-1,M2M_CATALOG,null,0,null,null,,,,2013-08-08T16:41Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/2729/-1
2011-10-02T08:30Z,10.0,-6.0,28.0,500.0,C,True,2011-10-02T01:54:00-CME-001,2011-10-02T01:54Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/2730/-1,M2M_CATALOG,null,0,null,null,,,,2013-08-08T16:41Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/2731/-1
2011-10-04T15:23Z,35.0,-155.0,50.0,1370.0,O,True,2011-10-04T13:10:00-CME-001,2011-10-04T13:10Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/467/-1,M2M_CATALOG,null,0,null,null,,,,2013-07-17T13:54Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/468/-1
2011-10-06T03:16Z,-33.0,-30.0,23.0,350.0,S,True,2011-10-05T18:54:00-CME-001,2011-10-05T18:54Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/2734/-1,M2M_CATALOG,null,0,null,null,,,,2013-08-08T16:45Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/2735/-1
2011-10-05T03:15Z,-5.0,44.0,30.0,450.0,S,True,2011-10-05T19:09:00-CME-001,2011-10-05T19:09Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/1472/-1,M2M_CATALOG,null,0,null,null,,,,2013-08-05T19:25Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/1473/-1
2011-10-13T14:44Z,40.0,-110.0,36.0,330.0,S,True,2011-10-13T02:32:00-CME-001,2011-10-13T02:32Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/1477/-1,M2M_CATALOG,null,0,null,null,,,,2013-08-05T19:44Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/1478/-1
2011-10-13T10:05Z,28.0,142.0,33.0,509.0,C,True,2011-10-13T03:17:00-CME-001,2011-10-13T03:17Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/1475/-1,M2M_CATALOG,null,0,null,null,,,,2013-08-05T19:44Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/1476/-1
2011-10-14T17:20Z,41.0,-163.0,34.0,460.0,S,True,2011-10-14T09:12:00-CME-001,2011-10-14T09:12Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/472/-1,M2M_CATALOG,null,0,null,null,,,,2013-07-17T13:57Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/473/-1
2011-10-14T17:55Z,4.0,-133.0,54.0,700.0,C,True,2011-10-14T12:24:00-CME-001,2011-10-14T12:24Z,swpc_cat remeasurement,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/475/-1,M2M_CATALOG,null,0,null,null,,,,2015-08-31T15:32Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/9231/-1
2011-10-15T04:20Z,30.0,-130.0,30.0,650.0,C,True,2011-10-14T21:09:00-CME-001,2011-10-14T21:09Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/478/-1,M2M_CATALOG,null,0,null,null,,,,2013-07-17T14:00Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/479/-1
2011-10-15T13:08Z,-9.0,-160.0,20.0,544.0,C,True,2011-10-15T06:24:00-CME-001,2011-10-15T06:24Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/484/-1,M2M_CATALOG,null,0,null,null,,,,2013-07-17T14:04Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/485/-1
2011-10-15T14:25Z,20.0,-90.0,20.0,543.0,C,True,2011-10-15T09:18:00-CME-001,2011-10-15T09:18Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/481/-1,M2M_CATALOG,null,0,null,null,,,,2013-07-17T14:02Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/482/-1
2011-10-17T00:42Z,30.0,60.0,25.0,537.0,C,True,2011-10-16T16:48:00-CME-001,2011-10-16T16:48Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/1500/-1,M2M_CATALOG,null,0,null,null,,,,2013-08-05T19:59Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/1501/-1
2011-10-18T17:34Z,-36.0,105.0,33.0,380.0,S,True,2011-10-18T09:12:00-CME-001,2011-10-18T09:12Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/1506/-1,M2M_CATALOG,null,0,null,null,,,,2013-08-05T20:00Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/1507/-1
2011-10-20T11:55Z,28.0,127.0,36.0,340.0,S,True,2011-10-20T03:54:00-CME-001,2011-10-20T03:54Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/1512/-1,M2M_CATALOG,null,0,null,null,,,,2013-08-05T20:02Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/1513/-1
2011-10-21T17:50Z,28.0,152.0,30.0,374.0,S,True,2011-10-21T09:24:00-CME-001,2011-10-21T09:24Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/1515/-1,M2M_CATALOG,null,0,null,null,,,,2013-08-05T20:05Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/1516/-1
2011-10-22T05:38Z,-25.0,59.0,29.0,276.0,S,True,2011-10-21T13:54:00-CME-001,2011-10-21T13:54Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/1518/-1,M2M_CATALOG,null,0,null,null,,,,2013-08-05T20:06Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/1519/-1
2011-10-22T10:21Z,70.0,-40.0,25.0,294.0,S,True,2011-10-21T21:54:00-CME-001,2011-10-21T21:54Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/1520/-1,M2M_CATALOG,null,0,null,null,,,,2013-08-05T20:06Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/1521/-1
2011-10-22T07:20Z,50.0,25.0,46.0,590.0,C,True,2011-10-22T01:36:00-CME-001,2011-10-22T01:36Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/1572/-1,M2M_CATALOG,null,0,null,null,,,,2013-08-06T13:18Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/1573/-1
2011-10-22T14:35Z,52.0,90.0,55.0,990.0,C,True,2011-10-22T11:20:00-CME-001,2011-10-22T11:20Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/487/-1,M2M_CATALOG,null,0,null,null,,,,2013-07-17T14:06Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/488/-1
2011-10-25T17:44Z,-4.0,-75.0,25.0,380.0,S,True,2011-10-25T07:12:00-CME-001,2011-10-25T07:12Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/1580/-1,M2M_CATALOG,null,0,null,null,,,,2013-08-06T13:23Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/1581/-1
2011-10-26T18:20Z,10.0,31.0,37.0,470.0,S,True,2011-10-26T10:24:00-CME-001,2011-10-26T10:24Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/1586/-1,M2M_CATALOG,null,0,null,null,,,,2013-08-06T13:25Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/1587/-1
2011-10-27T17:30Z,23.0,-35.0,25.0,730.0,C,True,2011-10-27T12:24:00-CME-001,2011-10-27T12:24Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/1594/-1,M2M_CATALOG,null,0,null,null,,,,2013-08-06T13:27Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/1595/-1
2011-10-28T11:00Z,-33.0,130.0,30.0,320.0,S,True,2011-10-28T01:09:00-CME-001,2011-10-28T01:09Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/1597/-1,M2M_CATALOG,null,0,null,null,,,,2013-08-06T13:30Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/1598/-1
2011-10-30T03:20Z,35.0,-128.0,45.0,350.0,S,True,2011-10-29T16:55:00-CME-001,2011-10-29T16:55Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/1600/-1,M2M_CATALOG,null,0,null,null,,,,2013-08-06T13:32Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/1601/-1
2011-11-02T11:07Z,29.0,-53.0,20.0,500.0,C,True,2011-11-01T16:54:00-CME-001,2011-11-01T16:54Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/2740/-1,M2M_CATALOG,null,0,null,null,,,,2013-08-08T16:58Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/2741/-1
2011-11-03T07:00Z,23.0,-65.0,37.0,400.0,S,True,2011-11-02T20:39:00-CME-001,2011-11-02T20:39Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/2737/-1,M2M_CATALOG,null,0,null,null,,,,2013-08-08T16:55Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/2738/-1
2011-11-04T01:00Z,-7.0,-160.0,65.0,1100.0,O,True,2011-11-03T22:39:00-CME-001,2011-11-03T22:39Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/502/-1,M2M_CATALOG,null,0,null,null,,,,2013-08-06T13:37Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/1603/-1
2011-11-04T07:00Z,0.0,-130.0,60.0,560.0,C,True,2011-11-04T03:24:00-CME-001,2011-11-04T03:24Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/1606/-1,M2M_CATALOG,null,0,null,null,,,,2013-08-06T13:40Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/1607/-1
2011-11-05T15:06Z,45.0,60.0,30.0,330.0,S,True,2011-11-05T01:25:00-CME-001,2011-11-05T01:25Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/1609/-1,M2M_CATALOG,null,0,null,null,,,,2013-08-06T13:44Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/1610/-1
2011-11-08T05:08Z,34.0,47.0,26.0,680.0,C,True,2011-11-08T00:00:00-CME-001,2011-11-08T00:00Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/1619/-1,M2M_CATALOG,null,0,null,null,,,,2013-08-06T14:09Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/1620/-1
2011-11-09T15:11Z,-35.0,-44.0,35.0,560.0,C,True,2011-11-09T09:09:00-CME-001,2011-11-09T09:09Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/1627/-1,M2M_CATALOG,null,0,null,null,,,,2013-08-06T14:14Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/1628/-1
2011-11-09T16:20Z,24.0,-35.0,38.0,1150.0,O,True,2011-11-09T13:39:00-CME-001,2011-11-09T13:39Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/1635/-1,M2M_CATALOG,null,0,null,null,,,,2013-08-06T14:16Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/1636/-1
2011-11-10T14:22Z,-24.0,63.0,20.0,299.0,S,True,2011-11-09T18:36:00-CME-001,2011-11-09T18:36Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/1716/-1,M2M_CATALOG,null,0,null,null,,,,2013-08-06T17:20Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/1717/-1
2011-11-10T10:35Z,19.0,119.0,35.0,550.0,C,True,2011-11-10T04:39:00-CME-001,2011-11-10T04:39Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/1714/-1,M2M_CATALOG,null,0,null,null,,,,2013-08-06T17:20Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/1715/-1
2011-11-11T11:11Z,-30.0,58.0,30.0,800.0,C,True,2011-11-11T07:09:00-CME-001,2011-11-11T07:09Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/1727/-1,M2M_CATALOG,null,0,null,null,,,,2013-08-06T17:25Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/1728/-1
2011-11-12T23:24Z,-3.0,-110.0,70.0,695.0,C,True,2011-11-12T18:36:00-CME-001,2011-11-12T18:36Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/505/-1,M2M_CATALOG,null,0,null,null,,,,2013-07-17T14:22Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/506/-1
2011-11-13T22:22Z,15.0,176.0,60.0,888.0,C,True,2011-11-13T18:36:00-CME-001,2011-11-13T18:36Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/1736/-1,M2M_CATALOG,null,0,null,null,,,,2013-08-06T17:32Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/1737/-1
2011-11-15T03:13Z,62.0,-56.0,30.0,675.0,C,True,2011-11-14T19:09:00-CME-001,2011-11-14T19:09Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/1746/-1,M2M_CATALOG,null,0,null,null,,,,2013-08-06T17:35Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/1747/-1
2011-11-15T02:05Z,-35.0,10.0,30.0,344.0,S,True,2011-11-14T20:39:00-CME-001,2011-11-14T20:39Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/1748/-1,M2M_CATALOG,null,0,null,null,,,,2013-08-06T17:35Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/1749/-1
2011-11-15T09:55Z,3.0,-142.0,42.0,766.0,C,True,2011-11-15T05:36:00-CME-001,2011-11-15T05:36Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/509/-1,M2M_CATALOG,null,0,null,null,,,,2013-07-17T14:24Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/510/-1
2011-11-15T19:28Z,62.0,58.0,24.0,444.0,S,True,2011-11-15T09:48:00-CME-001,2011-11-15T09:48Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/1816/-1,M2M_CATALOG,null,0,null,null,,,,2013-08-06T18:02Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/1817/-1
2011-11-16T06:36Z,-22.0,-80.0,27.0,379.0,S,True,2011-11-15T19:24:00-CME-001,2011-11-15T19:24Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/1824/-1,M2M_CATALOG,null,0,null,null,,,,2013-08-06T18:03Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/1825/-1
2011-11-17T04:36Z,25.0,90.0,30.0,269.0,S,True,2011-11-16T15:24:00-CME-001,2011-11-16T15:24Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/1828/-1,M2M_CATALOG,null,0,null,null,,,,2013-08-06T18:08Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/1829/-1
2011-11-18T03:43Z,-15.0,41.0,25.0,385.0,S,True,2011-11-17T17:24:00-CME-001,2011-11-17T17:24Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/1840/-1,M2M_CATALOG,null,0,null,null,,,,2013-08-06T18:12Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/1841/-1
2011-11-18T01:11Z,27.0,-118.0,49.0,773.0,C,True,2011-11-17T20:36:00-CME-001,2011-11-17T20:36Z,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/1842/-1,M2M_CATALOG,null,0,null,null,,,,2013-08-06T18:12Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/1843/-1
